Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
6,"RP Dooley, DJ Lehr",Critique of a pupillary response experiment,1967,Perceptual and motor skills,journals.sagepub.com,https://journals.sagepub.com/doi/pdf/10.2466/pms.1967.25.2.603?casa_token=sEU6vkKy-BIAAAAA:QSG6PJP46XHGS32TGBrniGarb81_aiQEp_GshyQdbOYEZT1hc4t837NmyA5lpW5nf8wMpr7X0jfFkw,"https://scholar.google.com/scholar?cites=1236604293768862549&as_sdt=2005&sciodt=0,5&hl=en",147,2021-03-25 18:21:59,PDF,,,,,,,,0,0,0,3,11,… Materials and Methods: A total of 24 right handed subjects participated in this study. The salt and umami taste stimuli were presented at suprathreshold concentrations on the lateral ridges of the subjects tongue through a gustometer …
4,"EH Hess, JM Polt",Reply to “Critique of a pupillary response experiment” by Roger P. Dooley and Donald J. Lehr,1967,Perceptual and motor skills,journals.sagepub.com,https://journals.sagepub.com/doi/pdf/10.2466/pms.1967.25.2.659?casa_token=xW75_BlzJJUAAAAA:cYu4gZ6n75JMBRu5jnJ0DLB3FDphkI9AVI0zRxOv4vuNZAfV3oQ7-w34WBEnXDJyyn9pAox7jRekRA,"https://scholar.google.com/scholar?cites=979819970331060407&as_sdt=2005&sciodt=0,5&hl=en",148,2021-03-25 18:21:59,PDF,,,,,,,,4,0.07,2,2,54,"… It may be noted that the sips of water obviously served to cleanse the stimulated areas between presentations of the beverages, one of the functions of a gustometer. Dooley and Lehr claim chat we used pupil size in millimeters as a dependent variable. This is not the case …"
32,"M Fons, PA Osterhammel",Electrogustometry,1966,Archives of Otolaryngology,jamanetwork.com,https://jamanetwork.com/journals/jamaotolaryngology/article-abstract/600059?casa_token=k4dc8mwsn0YAAAAA:9ox7dRhH5uoM4tU2sc8S0tXVmOchqqobAhAh3BMEBYgROqTrBj-DG4olguU8acqH5GFLOyTzEvA,"https://scholar.google.com/scholar?cites=11523712412067681712&as_sdt=2005&sciodt=0,5&hl=en",18,2021-03-25 18:21:59,,,,,,,,,32,0.58,16,2,55,"… It was placed at the wrist on a piece of gauze, moistened in a solution of isotonic saline. The stimulation time was lJ/£ sec¬ onds. In principle the gustometer * (Fig 3) used by us is similar to Krarup's … The inner resistance is very high and the same as in Krarup's gustometer …"
3,JW Hadden,An exploratory experiment into the physiological basis of sour taste,1965,The Journal of general psychology,Taylor & Francis,https://www.tandfonline.com/doi/pdf/10.1080/00221309.1965.9710726,"https://scholar.google.com/scholar?cites=1853490612124674470&as_sdt=2005&sciodt=0,5&hl=en",21,2021-03-25 18:21:59,,,,,,,,,0,0,0,1,2,… while a person is eating a food but it can also be applied to monitor aromas released during food preparations; PTR-MS-OTC; This allows monitoring aroma release as a re- sult of shear-induced emulsion breakdown of food product; Olfactometer/gustometer combinations; The …
3,SJ Boksanyi,Psychogalvanic skin response electrogustometry,1965,The Laryngoscope,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1288/00005537-196505000-00009,"https://scholar.google.com/scholar?cites=11305643931533367344&as_sdt=2005&sciodt=0,5&hl=en",30,2021-03-25 18:21:59,CITATION,,,,,,,,0,0,0,1,9,"… Anhand von Versuchsreihen mit dem „Gustometer“ – dabei werden verschieden konzentrierte Lösungen über die Zunge geleitet – haben sie herausgefunden, dass wechselnde Konzentrationen von Salz oder Zucker die Wahrnehmung verstärken …"
12,G Von Békjésy,Temperature coefficients of the electrical thresholds of taste sensations,1965,The Journal of general physiology,rupress.org,https://rupress.org/jgp/article/49/1/27/43,"https://scholar.google.com/scholar?cites=13161131114254384378&as_sdt=2005&sciodt=0,5&hl=en",136,2021-03-25 18:21:59,,,,,,,,,0,0,0,1,,… 13 1.5.2 ERP ..... 13 1.5.3 Gustometer ..... 16 … 16 1.5.3 Gustometer A gustometer is a device for administering gustatory stimuli. The gustometer can be …
43,G Von Békésy,The effect of adaptation on the taste threshold observed with a semiautomatic gustometer,1965,The Journal of general physiology,rupress.org,https://rupress.org/jgp/article-pdf/48/3/481/589588/481.pdf,"https://scholar.google.com/scholar?cites=15550174032547928444&as_sdt=2005&sciodt=0,5&hl=en",3,2021-03-25 18:21:59,PDF,,,,,,,,15,3,4,4,5,"… et al., 2013). The PET study, in brief, presented Gatorade ® (PepsiCo, Inc., Purchase, NY) and preferred beer in 2 separate scans (15 flavor trials per scan) using a computer‐controlled gustometer. Subjects made subjective …"
46,"F HARBERT, S WAGNER, IM Young",The quantitative measurement of taste function,1962,Archives of otolaryngology,jamanetwork.com,https://jamanetwork.com/journals/jamaotolaryngology/article-abstract/1768325?casa_token=s0cCyTLJm_cAAAAA:SKwnBAjdvMJTm619EK4yPhHml47fjaXE__hAVudpbTBIKUzjEwXuwis8CjQKO5c_gK2FsivGSm4,"https://scholar.google.com/scholar?cites=13963005984700928249&as_sdt=2005&sciodt=0,5&hl=en",57,2021-03-25 18:21:59,,,,,,,,,94,8.55,16,6,11,
0,"K Tomasz, G Antoni",A CONCEPT OF OBJECTIVE ELECTROGUSTOMETRY,,Proceedings of the 7th IASTED International …,actapress.com,https://www.actapress.com/PDFViewer.aspx?paperId=43848,,163,2021-03-25 18:21:59,,,,,,,,,0,0,0,4,10,"… Taste responses to ethanol (1.25-20%), sucrose (1-32%), quinine (0.01-1 mM) and capsaicin (1-30 µM) were assessed in the brief-access licking tests using the Davis MS-160 gustometer (DiLog Instruments, Tallahassee, FL, USA) in naïve animals and …"
0,C Enger,Comprehensive recordings of taste function in patients with dysgeusia–A Pilot Study,,uniklinikum-dresden.de,,https://www.uniklinikum-dresden.de/de/das-klinikum/kliniken-polikliniken-institute/hno/forschung/interdisziplinaeres-zentrum-fuer-riechen-und-schmecken/downloads/doktorarbeiten/Enger_Charlotte_2017.pdf,,129,2021-03-25 18:21:59,PDF,,,,,,,,29,2.9,10,3,10,"In this study, we report gustatory event-related potentials in response to stimulation with monosodi."
0,SF Palsy,data on nerve excitability tests in postoperative,,jamanetwork.com,,https://jamanetwork.com/journals/jamaotolaryngology/article-abstract/599280,,237,2021-03-25 18:21:59,,,,,,,,,11,3.67,2,5,3,"… Prior to and after the training, participants underwent fMRI scans during which the umami taste solution and a control taste (salty) solution were delivered to their mouth using a gustometer. Taste intensity and pleasantness were rated after each scan …"
2,G Probst,Dazert Sand Maeyama Tetal: Averaged EEG responses after stimulation of human tongue by means of a new gustometer device,,Pfliigers Arch-Europ J Physiol,,,"https://scholar.google.com/scholar?cites=17869417581474465569&as_sdt=2005&sciodt=0,5&hl=en",11,2021-03-25 18:21:59,CITATION,,,,,,,,3,1,1,6,3,"… S1 and S2 were performed outside the scanner in MRI-mimicking conditions and a tasting setup similar to the one used in the S3 (subjects in supine position, head immobilized in an imitation head coil, stimuli delivered with the MRI-compatible gustometer as described below) …"
0,"NA Busch, K Ohla",Decoding subjective taste categories using multivariate pattern analysis of single-trial EEG,,pressrelease.brainproducts.com,,https://pressrelease.brainproducts.com/taste-decoding/,,203,2021-03-25 18:21:59,HTML,,,,,,,,8,0.2,2,5,40,… severity and extent of the locally made instrument prepared disease. The possible reasons on the basis of Krarup's Electro- for the loss of gustation in oral gustometer modified by Pulec and submucous fibrosis are dis- House (1964) …
0,M Dubaj,Development and utilisation of an automatic tastant delivery system suitable for gustatory evoked potential research,,researchbank.swinburne.edu.au,,https://researchbank.swinburne.edu.au/file/3729e5e4-f070-4d67-8f1d-3adb5ea38945/1/Martin%20Dubaj%20Thesis.pdf,,294,2021-03-25 18:21:59,PDF,,,,,,,,0,0,0,1,58,
0,P Schalk,Einfluss von Krebserkrankungen und akuten inflammatorischen Erkrankungen auf die Fähigkeit zu schmecken: Eine zukunftsweisende klinische Pilotstudie,,opus4.kobv.de,,https://opus4.kobv.de/opus4-fau/frontdoor/index/index/docId/14079,,191,2021-03-25 18:21:59,,,,,,,,,0,0,0,1,,"… Como era yo quien estaba en la tarea de hornear, era obvio que estaban esperando la hora en que tal error se presentaría; y ¡claro!, no pude evitar darles ese gusto. Meter las latas fue fácil; las organicé como mi lógica me iba di- ciendo y estuvo bien para Omaira …"
0,"E Iannilli, CM Michel, AL Bartmuss, N Gupta, T Hummel",Electrical neuroimaging of ERPs form different sensory inputs on the tongue.,,researchgate.net,,https://www.researchgate.net/profile/Emilia_Iannilli/publication/257840875_Electrical_neuroimaging_of_ERPs_form_different_sensory_inputs_on_the_tongue/links/54d0dcf40cf20323c219fd64/Electrical-neuroimaging-of-ERPs-form-different-sensory-inputs-on-the-tongue.pdf,,39,2021-03-25 18:21:59,,,,,,,,,55,2.2,14,4,25,"… 117-142 in HUMAN PRIMATES. RS Harris, ed. New York, Academic Press, 1970. billy, S.; Norgren, R.; Pritchard, TC A new gustometer for testing taste discrimi- nation in the monkey. PHYSIOLOGY VIEWS IN PLANT SCIENCE 4~79-120, FEEDING AND NUTRITION OF NON …"
0,"M Kasprzak, P Wilde, SE Hill, SE Harding, R Ford…",Food & Function,,core.ac.uk,,https://core.ac.uk/download/pdf/222829961.pdf,,329,2021-03-25 18:21:59,PDF,,,,,,,,9,4.5,2,5,2,"… 2008; Hutchison et al . 2008; Claus et al . 2011). Briefly, while subjects were in the scanner, they received small amounts (eg 1 ml) of two different beverages presented in a pseudorandom order through Teflon tubing using a computer‐controlled gustometer …"
0,"S Eldeghaidy, M Skinner, R Clark, J Hort, S Francis",Gustotopic Mapping in the Human Brain,,nottingham.ac.uk,,https://www.nottingham.ac.uk/biosciences/documents/tastemap/poster-gustotopic-mapping-in-the-human-brain.pdf,,162,2021-03-25 18:21:59,PDF,,,,,,,,0,0,0,2,19,"A multi-channel gustometer was developed to deliver an array of taste stimuli for fMRI studies. Innovative approaches were explored, and design selection was influenced by past work and parsimony. The proposed design entails ten pumps, which deliver stimuli through …"
0,"T Sacristán, JJ Alvarez-Vicent, J Bartual…",Kugler & Ghedini Publications,,academia.edu,,https://www.academia.edu/download/41124800/Olfactory_Evoked_Potentials_in_Man._Clin20160114-3119-1ggenxm.pdf,,255,2021-03-25 18:21:59,PDF,,,,,,,,4,0.07,4,1,54,… Quantitative measurement of taste with the electrical gustometer showed total and permanent loss of function in 29% of the cases in which the nerve was stretched and in 100% of the cases when the chorda tympani was cut …
0,"G BROICH, M CAMPI, F NICOSIA, DPA OTTAVIANI",L'OLFATTOMETRIA CLINICA-ANALISI DELLE RISPOSTE,,researchgate.net,,https://www.researchgate.net/profile/Guido_Broich/publication/237102552_L'olfattometria_clinica_Analisi_delle_risposte_in_100_persone_esaminate_non_a_fini_medico-legali/links/0046351c33ebea8c9a000000.pdf,,276,2021-03-25 18:21:59,PDF,,,,,,,,95,8.64,24,4,11,
0,"K Karunanayaka, AD Cheok",Multisensory Brand Experiences in Digital Media,,researchgate.net,,https://www.researchgate.net/profile/Thomas_Musiolik/publication/331345379_Multisensory_Brand_Experiences_in_Digital_Media/links/5c74f52d299bf1268d25c0a2/Multisensory-Brand-Experiences-in-Digital-Media.pdf,,61,2021-03-25 18:21:59,PDF,,,,,,,,26,4.33,9,3,6,"This site uses cookies. By continuing to use this site you agree to our use of cookies. To find out more, see our Privacy and Cookies policy. Close this notification. NOTICE: Ensuring subscriber access to content on IOPscience …"
0,"LML Nollet, F Toldrá",Nollet 2015-Handbook of Food Analysis. pdf,,vsip.info,,https://vsip.info/nollet-2015-handbook-of-food-analysispdf-pdf-free.html,,350,2021-03-25 18:21:59,HTML,,,,,,,,25,0.54,25,1,46,"… In addition, a variety of techniques have been used which use a continuously flowing stim ulus. One of the early flowing devices was the Cornell gustometer (Abraham, Krakauer, & Dallenbach, 1(37), which stimulated the entire mouth …"
0,"PO Cremonese-USSLN, G Broich, V le Concordia",OLFACTORY EVOKED POTENTIALS IN MAN-CLINICAL RESULTS WITH THE USE OF A NEW CONTINUOUS FLOW STIMULATOR DEVICE.,,guidobroich.it,,http://www.guidobroich.it/cv/Bibliografia/041.pdf,,252,2021-03-25 18:21:59,PDF,,,,,,,,23,0.23,23,1,100,"Page 1. I. Physiologic und Psyehologie des Geschmaeks. Von Hans ttenning, Frankfurt a. M. Mit 1 Abbildung im Text. Literatur. I. Der mensehliche Geschmackssinn. 1. Abundo G. d', Anosmia ed ipogeusia ereditaria. Soc. fra i caltur, dells scienze mediche. Cagliari. 1894 …"
0,"V Brodbeck, T van Leeuwen, E Tagliazzuchi, L Melloni…",P060_Additional topographic feature in Resting-State EEG of Grapheme Colour Synaesthetes-EEG-Microstates in Source Space,,,,,,248,2021-03-25 18:21:59,CITATION,,,,,,,,0,0,0,2,50,
0,THP Mosher,That was error. The plaintiff's general professional reputa¬,,cyberleninka.org,,https://cyberleninka.org/article/n/1511314.pdf,,310,2021-03-25 18:21:59,PDF,,,,,,,,14,0.4,5,3,35,"… New York: Plenum Press, 1977, pp. 317-339. 3. Bekesy, (3. von. The effect of adaptation on the taste observed with a semiautomatic gustometer. J Gen Physiol 48: 481-488, 1965. 4. Bekesy, G. von. Interaction of paired sensory stimuli and con- duction in peripheral nerves …"
